id,product_code,product_weight_kg,fat_content,shelf_visibility,product_category,product_price,store_code,store_age_years,store_size,store_location_tier,store_format,total_sales,relative_category_price,relative_product_price
row_04213,PRD-JZZGKE,10.797,Regular,0.0489,Dairy,48.25,STORE-AGY,45,Large,Tier_3,Standard Supermarket,703.35,0.31619847806099494,0.9970656306827574
row_04214,PRD-YHRDU3,13.402,Low Fat,0.0926,Household,162.24,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,4107.71,1.0808230605246085,1.0284518916863004
row_04215,PRD-T0G7RI,13.878,Regular,0.0765,Snack Foods,51.83,STORE-T5G,47,Small,Tier_1,Corner Shop,55.75,0.36791253811190305,0.969691300280636
row_04216,PRD-FYZF7M,14.4472,Low Fat,0.0902,Health And Hygiene,160.91,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,6158.33,1.3422970972041324,1.0119671173801716
row_04217,PRD-YL84PO,9.181,Regular,0.0143,Snack Foods,199.28,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,5707.32,1.423912203416029,1.0104878852670989
row_04218,PRD-U438R9,11.183666666666667,Regular,0.0617,Frozen Foods,178.94,STORE-T5G,47,Small,Tier_1,Corner Shop,350.82,1.346758474821588,1.0136090065850032
row_04219,PRD-QDI07H,17.623,Regular,0.1527,Dairy,242.65,STORE-AGY,45,Large,Tier_3,Standard Supermarket,4516.89,1.5901670611709933,0.9984939263258387
row_04220,PRD-EPMKVT,19.708,Low Fat,0.0738,Health And Hygiene,62.33,STORE-9RG,28,Small,Tier_2,Standard Supermarket,979.39,0.5078377687038739,1.014293075859076
row_04221,PRD-YM6IER,7.704,Regular,0.0314,Fruits And Vegetables,126.0,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,2050.21,0.8892103847069929,1.0168319114595343
row_04222,PRD-K1DZCJ,7.297,Low Fat,0.0952,Household,251.29,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,4141.91,1.6740632820465289,0.9928290630370795
row_04223,PRD-TJ3D90,15.397,Low Fat,0.1549,Starchy Foods,108.62,STORE-AGY,45,Large,Tier_3,Standard Supermarket,1452.63,0.6903521037244186,1.0278976455447044
row_04224,PRD-EI7XZU,13.191,Low Fat,0.0209,Fruits And Vegetables,179.56,STORE-HL7,23,Medium,Tier_3,Superstore,2243.25,1.285666459604492,0.9945442964357916
row_04225,PRD-KINNDW,20.4976,Regular,0.0188,Frozen Foods,85.79,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1850.7,0.6667987983786662,1.0289449486267142
row_04227,PRD-1Z14YA,12.74325,Low Fat,0.0,Meat,108.48,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,2043.5,0.7961945417541131,1.0148371283701612
row_04230,PRD-JDP69D,18.952,Low Fat,0.1607,Household,198.37,STORE-AGY,45,Large,Tier_3,Standard Supermarket,1130.85,1.353710072302474,1.0203378322771788
row_04231,PRD-V2V1IT,9.79,Low Fat,0.0451,Frozen Foods,139.03,STORE-9RG,28,Small,Tier_2,Standard Supermarket,2167.49,0.952289671299905,0.9981871376518946
row_04232,PRD-6C3BE3,20.617600000000003,Low Fat,0.0372,Household,148.87,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,2076.69,1.0682730805261393,0.9805045116248435
row_04235,PRD-DOYWLL,12.453,Low Fat,0.1875,Canned,122.28,STORE-JOR,34,Small,Tier_3,Corner Shop,118.6,0.9538548904954618,1.01852468847871
row_04236,PRD-YWIQC5,19.756,Regular,0.0291,Fruits And Vegetables,46.09,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,452.11,0.3302201839864924,0.9977630249675278
row_04237,PRD-1WW0WD,14.213,Low Fat,0.0784,Baking Goods,78.58,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,2811.64,0.6235428208679594,0.9735609683574101
row_04238,PRD-6O3NRD,11.308166666666663,Low Fat,0.0,Meat,191.03,STORE-T5G,47,Small,Tier_1,Corner Shop,596.98,1.316741539024032,0.9769784908527676
row_04239,PRD-V14WZZ,18.21400000000001,Low Fat,0.0293,Health And Hygiene,190.14,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,2957.23,1.5861311917369567,0.9840159692444181
row_04240,PRD-HXTPDP,9.674,Low Fat,0.1665,Soft Drinks,239.91,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,4587.81,1.7815914837684397,1.0049638705623625
row_04241,PRD-TLHXCM,14.192,Low Fat,0.0358,Canned,258.25,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,4610.45,1.8903499630285798,1.025444524741703
row_04243,PRD-YTXH8P,5.175,Regular,0.0469,Meat,180.53,STORE-HL7,23,Medium,Tier_3,Superstore,2480.27,1.3044163503636452,0.9764448170484356
row_04244,PRD-EVYY91,14.134,Low Fat,0.0177,Health And Hygiene,112.71,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,1714.38,0.8463929233160002,1.0199230827237764
row_04247,PRD-NMIC1F,11.073,Regular,0.0,Snack Foods,101.75,STORE-YLW,35,Small,Tier_1,Standard Supermarket,210.14,0.7073246127814655,0.9959541910013376
row_04248,PRD-T9U9NM,7.692,Regular,0.0581,Breakfast,57.61,STORE-9RG,28,Small,Tier_2,Standard Supermarket,771.59,0.42129511133862296,0.9957652752571082
row_04249,PRD-L38V8W,12.6415,Low Fat,0.0,Fruits And Vegetables,112.76,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,3648.96,0.853977237791445,0.9828863642967138
row_04250,PRD-XQS3H4,20.493,Regular,0.0487,Dairy,214.6,STORE-HL7,23,Medium,Tier_3,Superstore,1313.02,1.4557706222865412,0.9922322914740151
row_04251,PRD-JDXA1F,10.023,Low Fat,0.0267,Meat,123.99,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,2384.09,0.9303549568979377,0.9827996195307546
row_04252,PRD-0U2BL3,15.618,Low Fat,0.1083,Snack Foods,144.68,STORE-AGY,45,Large,Tier_3,Standard Supermarket,1640.77,0.9987337634431889,1.002957759497181
row_04253,PRD-8R8KUS,9.881,Regular,0.1018,Fruits And Vegetables,112.22,STORE-JOR,34,Small,Tier_3,Corner Shop,445.69,0.8382647242126293,0.9670386488000344
row_04254,PRD-GSTFS2,5.38,Low Fat,0.0145,Frozen Foods,81.08,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,3165.11,0.6011403689428932,0.9848171990768857
row_04256,PRD-V0PRKG,7.854,Low Fat,0.0689,Soft Drinks,239.2,STORE-HL7,23,Medium,Tier_3,Superstore,2224.94,1.7976717445382195,0.9738224158286853
row_04257,PRD-J2E42T,13.369,Low Fat,0.1347,Frozen Foods,145.11,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,1902.71,1.0417039407855064,0.988375525031218
row_04258,PRD-YROQ4H,11.488,Low Fat,0.0227,Health And Hygiene,174.73,STORE-AGY,45,Large,Tier_3,Standard Supermarket,3005.09,1.2626846411273325,0.9848659921652623
row_04260,PRD-BTN76M,17.344,Low Fat,0.2877,Fruits And Vegetables,117.07,STORE-JOR,34,Small,Tier_3,Corner Shop,343.94,0.874493417069796,1.017001948398466
row_04262,PRD-OQTR1Y,7.091,Low Fat,0.1045,Snack Foods,191.28,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1881.4,1.3297007560966951,0.9780441162935768
row_04264,PRD-G9LC5B,19.257,Low Fat,0.1826,Household,35.22,STORE-JOR,34,Small,Tier_3,Corner Shop,64.68,0.24109133581067865,1.0358214222692783
row_04265,PRD-9YFZQL,10.388,Low Fat,0.1078,Snack Foods,148.0,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,1282.25,1.0267177382761705,1.0056104521364368
row_04266,PRD-DZVGPM,20.888,Low Fat,0.0204,Soft Drinks,156.9,STORE-HL7,23,Medium,Tier_3,Superstore,1329.91,1.1791584310955128,1.0373828068180315
row_04267,PRD-HD96M8,11.912,Low Fat,0.0622,Starchy Foods,37.89,STORE-9RG,28,Small,Tier_2,Standard Supermarket,1104.78,0.2627586537999904,1.0402196293754291
row_04269,PRD-D4K7YJ,17.801,Regular,0.1296,Starchy Foods,184.12,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,2196.02,1.3039429188576688,0.9921238628097243
row_04271,PRD-1VG7CO,15.097,Regular,0.2073,Fruits And Vegetables,175.15,STORE-JOR,34,Small,Tier_3,Corner Shop,170.59,1.3083413513263413,1.002992083148416
row_04274,PRD-SBZRAD,6.534,Low Fat,0.0324,Snack Foods,145.79,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,3252.95,0.9823942266275926,0.9956293109335518
row_04275,PRD-YHVNT3,9.392,Low Fat,0.0416,Others,80.57,STORE-9RG,28,Small,Tier_2,Standard Supermarket,1977.42,0.616141651225036,0.9545831523241577
row_04276,PRD-1XRZN0,15.501,Low Fat,0.022,Canned,216.98,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,2953.42,1.5882599611924153,0.9989227213715506
row_04277,PRD-KC97HQ,17.173,Low Fat,0.0101,Snack Foods,166.72,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,1710.04,1.123429353613775,1.0202089739470988
row_04279,PRD-AV3JCJ,17.748,Regular,0.1215,Breakfast,40.75,STORE-YLW,35,Small,Tier_1,Standard Supermarket,691.49,0.36038559047225993,1.000184082960054
row_04280,PRD-64DI7N,19.514,Regular,0.0532,Frozen Foods,154.52,STORE-9RG,28,Small,Tier_2,Standard Supermarket,5063.53,1.0583888370082812,1.0248043507096432
row_04282,PRD-F6ZM5U,18.025,Low Fat,0.0392,Snack Foods,144.09,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,886.38,0.9709389129211182,0.9805109081753474
row_04283,PRD-PJ1TV2,17.7768,Regular,0.0303,Fruits And Vegetables,138.48,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,4287.93,1.0487652349180498,0.9842800450156962
row_04284,PRD-KSF4HT,11.847,Low Fat,0.0324,Seafood,110.16,STORE-9RG,28,Small,Tier_2,Standard Supermarket,975.14,0.924050329538646,0.9915391539153916
row_04286,PRD-Q7U1KU,13.031,Low Fat,0.02,Dairy,113.99,STORE-AGY,45,Large,Tier_3,Standard Supermarket,1842.88,0.7470148085838925,0.9771408977912394
row_04287,PRD-HDPJSA,6.321,Low Fat,0.1246,Canned,258.2,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,3435.5,1.748071051212208,0.9887479815934084
row_04288,PRD-042LPI,19.827666666666666,Low Fat,0.0808,Health And Hygiene,45.23,STORE-T5G,47,Small,Tier_1,Corner Shop,217.98,0.34913592140080457,1.0357224639340508
row_04289,PRD-MVFBO1,9.671,Low Fat,0.0631,Household,239.83,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,6167.75,1.6393964198445274,1.0349098127211531
row_04290,PRD-DSN8CW,15.36,Regular,0.0476,Snack Foods,174.03,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,2493.15,1.2072951891364996,1.0162731395869424
row_04291,PRD-7VMGGA,11.425,Low Fat,0.0598,Health And Hygiene,102.3,STORE-JOR,34,Small,Tier_3,Corner Shop,604.3,0.7995810601678885,1.0342138328447017
row_04292,PRD-6RX35U,13.355,Regular,0.0749,Frozen Foods,196.38,STORE-HL7,23,Medium,Tier_3,Superstore,2859.3,1.359673131985581,1.0052005487193136
row_04294,PRD-ZSDP5Y,16.762,Low Fat,0.0297,Snack Foods,93.49,STORE-AGY,45,Large,Tier_3,Standard Supermarket,2372.52,0.645366460770692,1.005449005198064
row_04295,PRD-OIT2UR,8.185,Regular,0.0316,Canned,158.02,STORE-9RG,28,Small,Tier_2,Standard Supermarket,1869.56,1.0769251062389118,1.0190400954423076
row_04296,PRD-E42X6G,11.043,Regular,0.0647,Dairy,90.33,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1486.75,0.6293404665440734,1.0090482573726542
row_04297,PRD-TY5H59,15.43,Low Fat,0.0531,Fruits And Vegetables,220.7,STORE-YLW,35,Small,Tier_1,Standard Supermarket,6022.1,1.4157057198444547,1.0026007654654687
row_04298,PRD-EHJIMM,13.041,Low Fat,0.0835,Household,61.06,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,2282.6,0.4173854204882911,1.0061794512647277
row_04299,PRD-TT69UA,7.658,Low Fat,0.0511,Canned,120.15,STORE-9RG,28,Small,Tier_2,Standard Supermarket,1759.34,0.8188365492634176,0.9851456058597647
row_04300,PRD-BUQGEV,17.825,Low Fat,0.0202,Snack Foods,218.28,STORE-T5G,47,Small,Tier_1,Corner Shop,223.4,1.5494491379329771,1.0208395689913201
row_04302,PRD-54S8AG,18.057,Regular,0.1795,Dairy,108.65,STORE-AGY,45,Large,Tier_3,Standard Supermarket,2122.85,0.7120199925663648,0.9826206231252732
row_04303,PRD-7EFVUZ,15.026,Low Fat,0.0464,Health And Hygiene,136.98,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1377.43,1.124050792715643,0.9867631962828893
row_04304,PRD-U3BDL2,8.62,Regular,0.0564,Breads,129.62,STORE-9RG,28,Small,Tier_2,Standard Supermarket,1056.48,0.888733475947562,0.9949467166451316
row_04305,PRD-1UBYH8,7.910500000000001,Low Fat,0.109,Breakfast,165.39,STORE-T5G,47,Small,Tier_1,Corner Shop,504.3,1.3943430426168697,1.0012955877367171
row_04307,PRD-30D7TU,19.507,Low Fat,0.0121,Fruits And Vegetables,194.38,STORE-AGY,45,Large,Tier_3,Standard Supermarket,3878.87,1.3988323873091837,1.022496536971121
row_04308,PRD-QEYOOU,18.763,Regular,0.0738,Frozen Foods,226.84,STORE-HL7,23,Medium,Tier_3,Superstore,1649.86,1.5705685571830594,0.9961684141186803
row_04309,PRD-IF1HEB,18.687,Low Fat,0.0928,Fruits And Vegetables,242.13,STORE-9RG,28,Small,Tier_2,Standard Supermarket,3071.93,1.7188041274582737,1.0237869443622283
row_04310,PRD-RGLY41,13.736,Low Fat,0.0548,Health And Hygiene,34.59,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,317.55,0.2597527390426799,0.9699943914750421
row_04311,PRD-YUZ87C,15.13525,Low Fat,0.0285,Baking Goods,145.61,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,3075.74,1.155434845337027,0.9708843597893007
row_04312,PRD-1QW65X,5.923,Low Fat,0.0,Household,125.59,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,1838.22,0.8405159784369656,0.9742455977038245
row_04313,PRD-HLJ2XL,18.794,Low Fat,0.0344,Meat,57.81,STORE-YLW,35,Small,Tier_1,Standard Supermarket,678.91,0.3657843338045547,0.9913968045273959
row_04317,PRD-TBZO2W,13.847,Regular,0.1101,Frozen Foods,142.27,STORE-HL7,23,Medium,Tier_3,Superstore,1160.57,0.9850325719909799,1.002430861370442
row_04318,PRD-1I4N2E,9.72,Low Fat,0.0224,Household,245.37,STORE-YLW,35,Small,Tier_1,Standard Supermarket,2932.11,1.6183500183251351,0.9884585171309445
row_04321,PRD-FHG8KS,20.515,Low Fat,0.108,Household,122.97,STORE-YLW,35,Small,Tier_1,Standard Supermarket,2879.86,0.8110547408136359,0.9823258043256845
row_04322,PRD-ONUBR9,8.551,Low Fat,0.1354,Canned,50.53,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1226.35,0.3830388022930782,1.0556222906982817
row_04323,PRD-88O5OR,13.02,Low Fat,0.1082,Soft Drinks,164.63,STORE-JOR,34,Small,Tier_3,Corner Shop,942.82,1.1946365802756886,1.0286642610556571
row_04324,PRD-WT29FN,18.43,Low Fat,0.0083,Baking Goods,80.95,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,785.47,0.6603628720734382,1.0014845973029816
row_04325,PRD-8KYLHT,9.4,Low Fat,0.1722,Snack Foods,109.71,STORE-HL7,23,Medium,Tier_3,Superstore,546.07,0.7625896603438688,1.0286437579110213
row_04326,PRD-059SC5,20.685,Low Fat,0.0464,Health And Hygiene,147.76,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,854.95,1.1841486351667403,0.9896321697430814
row_04327,PRD-L9B3N2,16.266,Low Fat,0.0421,Starchy Foods,40.4,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,1013.78,0.2886002886002886,1.053249038649547
row_04328,PRD-KUE98H,9.467,Low Fat,0.1126,Breads,62.86,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,1093.56,0.5136894946517432,0.9691942397237042
row_04330,PRD-S3JKV0,13.732,Regular,0.0714,Dairy,60.45,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,558.97,0.42442342747629086,1.0280961937480866
row_04331,PRD-DE4M6H,6.627,Regular,0.0459,Frozen Foods,37.04,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,1208.5,0.27345283242734914,0.9657905715477682
row_04332,PRD-JSPKET,6.687,Regular,0.1073,Dairy,96.37,STORE-HL7,23,Medium,Tier_3,Superstore,1252.43,0.6537400506512302,1.0023054655133563
row_04336,PRD-MPP566,12.170333333333332,Low Fat,0.0795,Household,239.04,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,3587.41,1.7153220740845594,0.9666872238679216
row_04337,PRD-UHT6T0,16.418,Low Fat,0.0334,Soft Drinks,74.33,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,2109.94,0.5519807218894924,1.0059774885525454
row_04338,PRD-U438R9,11.183666666666667,Regular,0.0361,Frozen Foods,173.53,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,3544.64,1.3865689607621265,0.9829639594986901
row_04339,PRD-JXVIHM,18.493,Low Fat,0.0274,Household,132.31,STORE-AGY,45,Large,Tier_3,Standard Supermarket,3413.18,0.9029055787989129,1.018004154804955
row_04340,PRD-UDD467,8.884,Low Fat,0.0283,Dairy,154.18,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,4822.97,1.044909190855724,1.0061095476977038
row_04341,PRD-UPQZIT,7.158,Low Fat,0.0742,Soft Drinks,113.32,STORE-9RG,28,Small,Tier_2,Standard Supermarket,1389.61,0.843787288462147,1.0066774255637316
row_04342,PRD-R9OUDO,5.697,Low Fat,0.046,Soft Drinks,87.85,STORE-AGY,45,Large,Tier_3,Standard Supermarket,1846.01,0.7929163414724792,1.005872153886417
row_04343,PRD-JFPWZ6,11.621,Regular,0.0931,Snack Foods,122.39,STORE-AGY,45,Large,Tier_3,Standard Supermarket,1896.57,0.8448647035375441,0.9888502868223317
row_04344,PRD-NHLLA9,13.453,Low Fat,0.0788,Health And Hygiene,55.58,STORE-HL7,23,Medium,Tier_3,Superstore,435.38,0.4451509558797925,0.9876206835278091
row_04345,PRD-T14KTM,11.327,Low Fat,0.0336,Health And Hygiene,166.76,STORE-HL7,23,Medium,Tier_3,Superstore,2936.07,1.3356130515025944,1.0070135180600246
row_04346,PRD-ILAZCL,8.083,Low Fat,0.0164,Snack Foods,247.01,STORE-JOR,34,Small,Tier_3,Corner Shop,516.0,1.638016899405961,0.9820690203562341
row_04347,PRD-28N1GP,13.698,Low Fat,0.1009,Baking Goods,88.84,STORE-T5G,47,Small,Tier_1,Corner Shop,512.81,0.746324661868892,1.0143289376034708
row_04348,PRD-Y23CCL,9.503,Regular,0.0387,Meat,190.62,STORE-JOR,34,Small,Tier_3,Corner Shop,817.09,1.4094100584396196,0.9713739728645137
row_04350,PRD-GZGU9E,13.155,Low Fat,0.1009,Dairy,222.84,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,3489.1,1.51023196322668,0.9829947727122345
row_04351,PRD-SE05IT,20.847,Low Fat,0.062,Baking Goods,231.04,STORE-YLW,35,Small,Tier_1,Standard Supermarket,5878.89,1.7699306158481865,0.9976035752067186
row_04352,PRD-IGBM76,9.736,Regular,0.0473,Baking Goods,36.77,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,424.99,0.28412531382546036,1.0101648351648354
row_04353,PRD-VQPG4P,10.654,Low Fat,0.0491,Others,159.5,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,1723.73,1.2239729881823298,0.9716722509899481
row_04354,PRD-1FEQOX,18.76975,Low Fat,0.1497,Snack Foods,257.77,STORE-T5G,47,Small,Tier_1,Corner Shop,245.83,1.8297668328980368,1.0032771827126665
row_04355,PRD-533CFS,20.808,Low Fat,0.0239,Household,148.03,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,3925.3,0.9906965545666376,1.015486460066199
row_04356,PRD-4DGYDF,9.943,Regular,0.0471,Frozen Foods,250.92,STORE-YLW,35,Small,Tier_1,Standard Supermarket,3484.14,1.9502640691126576,1.0063501824841914
row_04357,PRD-N8W9UR,7.173,Low Fat,0.1521,Canned,106.29,STORE-AGY,45,Large,Tier_3,Standard Supermarket,2998.54,0.8378312150535239,0.9944797904191618
row_04361,PRD-4HX6BQ,9.872,Low Fat,0.023,Canned,119.67,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,1313.99,0.810192341977401,1.0226107465135357
row_04362,PRD-ATSWZZ,11.055,Low Fat,0.0273,Household,115.18,STORE-9RG,28,Small,Tier_2,Standard Supermarket,3916.25,0.7543543325539868,0.9860625984521609
row_04363,PRD-4XH4FJ,19.143,Regular,0.1676,Frozen Foods,189.74,STORE-T5G,47,Small,Tier_1,Corner Shop,374.7,1.4280426568271383,1.0141372030252012
row_04364,PRD-PT4MX2,14.449,Regular,0.042,Fruits And Vegetables,112.39,STORE-AGY,45,Large,Tier_3,Standard Supermarket,1560.4,0.8088011730099761,1.0093097048434412
row_04366,PRD-S6KFRX,18.849,Low Fat,0.1763,Household,175.95,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,2414.92,1.2027344371915298,1.0190885171027158
row_04367,PRD-GOAVWS,11.733,Low Fat,0.0,Snack Foods,122.48,STORE-HL7,23,Medium,Tier_3,Superstore,839.33,0.8513534007740139,1.019180361972124
row_04368,PRD-ZJZCZV,8.245,Low Fat,0.0,Snack Foods,101.66,STORE-AGY,45,Large,Tier_3,Standard Supermarket,936.78,0.7017644069092795,1.0160194174757282
row_04369,PRD-T5HGP8,10.774,Regular,0.123,Baking Goods,166.32,STORE-HL7,23,Medium,Tier_3,Superstore,1867.6,1.3099454886107698,1.015446608462055
row_04375,PRD-XMSTP3,15.169,Low Fat,0.0598,Snack Foods,46.68,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,687.04,0.3294024665869606,1.0291977700085042
row_04376,PRD-AHB3HN,10.242,Low Fat,0.1143,Snack Foods,59.72,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,791.59,0.4214206363447577,1.0121004643595566
row_04377,PRD-6HEP2U,17.669,Low Fat,0.0125,Snack Foods,142.61,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1358.22,0.9913667128134134,0.9973773472741896
row_04378,PRD-EVYY91,14.573,Low Fat,0.0177,Health And Hygiene,107.92,STORE-HL7,23,Medium,Tier_3,Superstore,562.69,0.8643521259184456,0.9765779352989972
row_04379,PRD-HP5E7A,10.588,Regular,0.0826,Snack Foods,224.61,STORE-9RG,28,Small,Tier_2,Standard Supermarket,4034.97,1.5810872953270527,0.9821377817617352
row_04380,PRD-NCP2VI,17.766,Low Fat,0.0188,Health And Hygiene,230.8,STORE-HL7,23,Medium,Tier_3,Superstore,2875.98,1.8485217815231398,0.9853562737480254
row_04381,PRD-I7OGZA,15.781,Low Fat,0.0508,Household,189.23,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,2645.42,1.293512006534545,0.9978248546607432
row_04382,PRD-1WW0WD,14.348,Low Fat,0.0814,Baking Goods,79.22,STORE-AGY,45,Large,Tier_3,Standard Supermarket,726.59,0.6382036891252637,0.9814901999653096
row_04383,PRD-YUZ87C,14.708,Low Fat,0.0486,Baking Goods,145.98,STORE-JOR,34,Small,Tier_3,Corner Shop,290.62,1.1746529873264937,0.9733514102193674
row_04384,PRD-M5VWIP,5.832,Low Fat,0.0712,Frozen Foods,123.39,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,459.22,0.9859317931679756,1.0184054143281611
row_04387,PRD-U7MX3G,5.979,Low Fat,0.0883,Household,165.16,STORE-HL7,23,Medium,Tier_3,Superstore,1680.87,1.1366698658058532,1.0026306204217088
row_04389,PRD-V4B1K1,7.210749999999999,Low Fat,0.007,Baking Goods,46.04,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,632.57,0.36533356417359186,0.9617312834224598
row_04390,PRD-5K9MLE,12.213,Low Fat,0.1665,Household,119.97,STORE-9RG,28,Small,Tier_2,Standard Supermarket,1328.8,0.7857257273528545,1.0066044972910773
row_04391,PRD-MX6K0J,19.367,Low Fat,0.0623,Health And Hygiene,126.12,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,2513.55,0.9470949825979412,1.004572029375687
row_04392,PRD-KTGBTY,11.33,Low Fat,0.0326,Hard Drinks,39.11,STORE-JOR,34,Small,Tier_3,Corner Shop,80.66,0.30508380137291613,0.9876886167056002
row_04393,PRD-95N4VP,15.531,Low Fat,0.0759,Frozen Foods,183.81,STORE-JOR,34,Small,Tier_3,Corner Shop,188.0,1.3922890471140739,1.012741222330886
row_04394,PRD-EBEM2I,12.64,Regular,0.1053,Fruits And Vegetables,170.26,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,3568.8,1.1790692087001993,0.9852534117760525
row_04396,PRD-XQL9QP,5.650000000000001,Regular,0.1133,Breads,258.18,STORE-T5G,47,Small,Tier_1,Corner Shop,269.58,1.7936972571396812,0.9978896593307206
row_04397,PRD-DZ26FO,11.723,Low Fat,0.0182,Canned,179.9,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,5720.21,1.3168401097728617,1.012038703870387
row_04399,PRD-X4KNSF,16.772,Low Fat,0.0641,Household,174.9,STORE-JOR,34,Small,Tier_3,Corner Shop,371.29,1.1972423234891454,0.9751609935602576
row_04401,PRD-PSQUZU,18.52125,Low Fat,0.0534,Snack Foods,194.75,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,1915.61,1.3915440667165377,1.0157159993741416
row_04402,PRD-86HF4I,15.411,Low Fat,0.0,Meat,262.17,STORE-JOR,34,Small,Tier_3,Corner Shop,1289.07,1.9384379132363607,1.0
row_04403,PRD-DTQLBZ,14.38375,Regular,0.1219,Baking Goods,105.84,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,2464.03,0.8398545706371192,1.026576139670223
row_04404,PRD-7Y6KY9,20.765,Low Fat,0.0317,Baking Goods,178.73,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1120.59,1.369198835571963,1.0082549830763445
